GameStamp;GameStamp.offset;GameStamp.score
Test.GameStamp;72392;Test.Score
Test.GameStamp;72394;Test.Score
Test.GameStamp;72396;Test.Score
Test.GameStamp;72398;Test.Score
Test.GameStamp;72400;Test.Score
Test.GameStamp;72402;Test.Score
Test.GameStamp;72404;Test.Score
Test.GameStamp;72406;Test.Score
Test.GameStamp;72408;Test.Score
Test.GameStamp;72410;Test.Score
Test.GameStamp;72412;Test.Score
Test.GameStamp;72414;Test.Score
Test.GameStamp;72416;Test.Score
Test.GameStamp;72418;Test.Score
Test.GameStamp;72420;Test.Score
Test.GameStamp;72422;Test.Score
Test.GameStamp;72424;Test.Score
Test.GameStamp;72426;Test.Score
Test.GameStamp;72428;Test.Score
Test.GameStamp;72430;Test.Score
Test.GameStamp;72432;Test.Score
Test.GameStamp;72434;Test.Score
Test.GameStamp;72436;Test.Score
Test.GameStamp;72438;Test.Score
Test.GameStamp;72440;Test.Score
Test.GameStamp;72442;Test.Score
Test.GameStamp;72444;Test.Score
Test.GameStamp;72446;Test.Score
Test.GameStamp;72448;Test.Score
Test.GameStamp;72450;Test.Score
Test.GameStamp;72452;Test.Score
Test.GameStamp;72454;Test.Score
Test.GameStamp;72456;Test.Score
Test.GameStamp;72458;Test.Score
Test.GameStamp;72460;Test.Score
Test.GameStamp;72462;Test.Score
Test.GameStamp;72464;Test.Score
Test.GameStamp;72466;Test.Score
Test.GameStamp;72468;Test.Score
Test.GameStamp;72470;Test.Score
Test.GameStamp;72472;Test.Score
Test.GameStamp;72474;Test.Score
Test.GameStamp;72476;Test.Score
Test.GameStamp;72478;Test.Score
Test.GameStamp;72480;Test.Score
Test.GameStamp;72482;Test.Score
Test.GameStamp;72484;Test.Score
Test.GameStamp;72486;Test.Score
Test.GameStamp;72488;Test.Score
Test.GameStamp;72490;Test.Score
Test.GameStamp;72492;Test.Score
Test.GameStamp;72494;Test.Score
Test.GameStamp;72496;Test.Score
Test.GameStamp;72498;Test.Score
Test.GameStamp;72500;Test.Score
Test.GameStamp;72502;Test.Score
Test.GameStamp;72504;Test.Score
Test.GameStamp;72506;Test.Score
Test.GameStamp;72508;Test.Score
Test.GameStamp;72510;Test.Score
Test.GameStamp;72512;Test.Score
Test.GameStamp;72514;Test.Score
Test.GameStamp;72516;Test.Score
Test.GameStamp;72518;Test.Score
Test.GameStamp;72520;Test.Score
Test.GameStamp;72522;Test.Score
Test.GameStamp;72524;Test.Score
Test.GameStamp;72526;Test.Score
Test.GameStamp;72528;Test.Score
Test.GameStamp;72530;Test.Score
Test.GameStamp;72532;Test.Score
Test.GameStamp;72534;Test.Score
Test.GameStamp;72536;Test.Score
Test.GameStamp;72538;Test.Score
Test.GameStamp;72540;Test.Score
Test.GameStamp;72542;Test.Score
Test.GameStamp;72544;Test.Score
Test.GameStamp;72546;Test.Score
Test.GameStamp;72548;Test.Score
Test.GameStamp;72550;Test.Score
Test.GameStamp;72552;Test.Score
Test.GameStamp;72554;Test.Score
Test.GameStamp;72556;Test.Score
Test.GameStamp;72558;Test.Score
Test.GameStamp;72560;Test.Score
Test.GameStamp;72562;Test.Score
Test.GameStamp;72564;Test.Score
Test.GameStamp;72566;Test.Score
Test.GameStamp;72568;Test.Score
Test.GameStamp;72570;Test.Score
Test.GameStamp;72572;Test.Score
Test.GameStamp;72574;Test.Score
Test.GameStamp;72576;Test.Score
Test.GameStamp;72578;Test.Score
Test.GameStamp;72580;Test.Score
Test.GameStamp;72582;Test.Score
Test.GameStamp;72584;Test.Score
Test.GameStamp;72586;Test.Score
Test.GameStamp;72588;Test.Score
Test.GameStamp;72590;Test.Score
Test.GameStamp;72592;Test.Score
Test.GameStamp;72594;Test.Score
Test.GameStamp;72596;Test.Score
Test.GameStamp;72598;Test.Score
Test.GameStamp;72600;Test.Score
Test.GameStamp;72602;Test.Score
Test.GameStamp;72604;Test.Score
Test.GameStamp;72606;Test.Score
Test.GameStamp;72608;Test.Score
Test.GameStamp;72610;Test.Score
Test.GameStamp;72612;Test.Score
Test.GameStamp;72614;Test.Score
Test.GameStamp;72616;Test.Score
Test.GameStamp;72618;Test.Score
Test.GameStamp;72620;Test.Score
Test.GameStamp;72622;Test.Score
Test.GameStamp;72624;Test.Score
Test.GameStamp;72626;Test.Score
Test.GameStamp;72628;Test.Score
Test.GameStamp;72630;Test.Score
Test.GameStamp;72632;Test.Score
Test.GameStamp;72634;Test.Score
Test.GameStamp;72636;Test.Score
Test.GameStamp;72638;Test.Score
Test.GameStamp;72640;Test.Score
Test.GameStamp;72642;Test.Score
Test.GameStamp;72644;Test.Score
Test.GameStamp;72646;Test.Score
Test.GameStamp;72648;Test.Score
Test.GameStamp;72650;Test.Score
Test.GameStamp;72652;Test.Score
Test.GameStamp;72654;Test.Score
Test.GameStamp;72656;Test.Score
Test.GameStamp;72658;Test.Score
Test.GameStamp;72660;Test.Score
Test.GameStamp;72662;Test.Score
Test.GameStamp;72664;Test.Score
Test.GameStamp;72666;Test.Score
Test.GameStamp;72668;Test.Score
Test.GameStamp;72670;Test.Score
Test.GameStamp;72672;Test.Score
Test.GameStamp;72674;Test.Score
Test.GameStamp;72676;Test.Score
Test.GameStamp;72678;Test.Score
Test.GameStamp;72680;Test.Score
Test.GameStamp;72682;Test.Score
Test.GameStamp;72684;Test.Score
Test.GameStamp;72686;Test.Score
Test.GameStamp;72688;Test.Score
Test.GameStamp;72690;Test.Score
Test.GameStamp;72692;Test.Score
Test.GameStamp;72694;Test.Score
Test.GameStamp;72696;Test.Score
Test.GameStamp;72698;Test.Score
Test.GameStamp;72700;Test.Score
Test.GameStamp;72702;Test.Score
Test.GameStamp;72704;Test.Score
Test.GameStamp;72706;Test.Score
Test.GameStamp;72708;Test.Score
Test.GameStamp;72710;Test.Score
Test.GameStamp;72712;Test.Score
Test.GameStamp;72714;Test.Score
Test.GameStamp;72716;Test.Score
Test.GameStamp;72718;Test.Score
Test.GameStamp;72720;Test.Score
Test.GameStamp;72722;Test.Score
Test.GameStamp;72724;Test.Score
Test.GameStamp;72726;Test.Score
Test.GameStamp;72728;Test.Score
Test.GameStamp;72730;Test.Score
Test.GameStamp;72732;Test.Score
Test.GameStamp;72734;Test.Score
Test.GameStamp;72736;Test.Score
Test.GameStamp;72738;Test.Score
Test.GameStamp;72740;Test.Score
Test.GameStamp;72742;Test.Score
Test.GameStamp;72744;Test.Score
Test.GameStamp;72746;Test.Score
Test.GameStamp;72748;Test.Score
Test.GameStamp;72750;Test.Score
Test.GameStamp;72752;Test.Score
Test.GameStamp;72754;Test.Score
Test.GameStamp;72756;Test.Score
Test.GameStamp;72758;Test.Score
Test.GameStamp;72760;Test.Score
Test.GameStamp;72762;Test.Score
Test.GameStamp;72764;Test.Score
Test.GameStamp;72766;Test.Score
Test.GameStamp;72768;Test.Score
Test.GameStamp;72770;Test.Score
Test.GameStamp;72772;Test.Score
Test.GameStamp;72774;Test.Score
Test.GameStamp;72776;Test.Score
Test.GameStamp;72778;Test.Score
Test.GameStamp;72780;Test.Score
Test.GameStamp;72782;Test.Score
Test.GameStamp;72784;Test.Score
Test.GameStamp;72786;Test.Score
Test.GameStamp;72788;Test.Score
Test.GameStamp;72790;Test.Score
Test.GameStamp;72792;Test.Score
Test.GameStamp;72794;Test.Score
Test.GameStamp;72796;Test.Score
Test.GameStamp;72798;Test.Score
Test.GameStamp;72800;Test.Score
Test.GameStamp;72802;Test.Score
Test.GameStamp;72804;Test.Score
Test.GameStamp;72806;Test.Score
Test.GameStamp;72808;Test.Score
Test.GameStamp;72810;Test.Score
Test.GameStamp;72812;Test.Score
Test.GameStamp;72814;Test.Score
Test.GameStamp;72816;Test.Score
Test.GameStamp;72818;Test.Score
Test.GameStamp;72820;Test.Score
Test.GameStamp;72822;Test.Score
Test.GameStamp;72824;Test.Score
Test.GameStamp;72826;Test.Score
Test.GameStamp;72828;Test.Score
Test.GameStamp;72830;Test.Score
Test.GameStamp;72832;Test.Score
Test.GameStamp;72834;Test.Score
Test.GameStamp;72836;Test.Score
Test.GameStamp;72838;Test.Score
Test.GameStamp;72840;Test.Score
Test.GameStamp;72842;Test.Score
Test.GameStamp;72844;Test.Score
Test.GameStamp;72846;Test.Score
Test.GameStamp;72848;Test.Score
Test.GameStamp;72850;Test.Score
Test.GameStamp;72852;Test.Score
Test.GameStamp;72854;Test.Score
Test.GameStamp;72856;Test.Score
Test.GameStamp;72858;Test.Score
Test.GameStamp;72860;Test.Score
Test.GameStamp;72862;Test.Score
Test.GameStamp;72864;Test.Score
Test.GameStamp;72866;Test.Score
Test.GameStamp;72868;Test.Score
Test.GameStamp;72870;Test.Score
Test.GameStamp;72872;Test.Score
Test.GameStamp;72874;Test.Score
Test.GameStamp;72876;Test.Score
Test.GameStamp;72878;Test.Score
Test.GameStamp;72880;Test.Score
Test.GameStamp;72882;Test.Score
Test.GameStamp;72884;Test.Score
Test.GameStamp;72886;Test.Score
Test.GameStamp;72888;Test.Score
Test.GameStamp;72890;Test.Score
Test.GameStamp;72892;Test.Score
Test.GameStamp;72894;Test.Score
Test.GameStamp;72896;Test.Score
Test.GameStamp;72898;Test.Score
Test.GameStamp;72900;Test.Score
Test.GameStamp;72902;Test.Score
Test.GameStamp;72904;Test.Score
Test.GameStamp;72906;Test.Score
Test.GameStamp;72908;Test.Score
Test.GameStamp;72910;Test.Score
Test.GameStamp;72912;Test.Score
Test.GameStamp;72914;Test.Score
Test.GameStamp;72916;Test.Score
Test.GameStamp;72918;Test.Score
Test.GameStamp;72920;Test.Score
Test.GameStamp;72922;Test.Score
Test.GameStamp;72924;Test.Score
Test.GameStamp;72926;Test.Score
Test.GameStamp;72928;Test.Score
Test.GameStamp;72930;Test.Score
Test.GameStamp;72932;Test.Score
Test.GameStamp;72934;Test.Score
Test.GameStamp;72936;Test.Score
Test.GameStamp;72938;Test.Score
Test.GameStamp;72940;Test.Score
Test.GameStamp;72942;Test.Score
Test.GameStamp;72944;Test.Score
Test.GameStamp;72946;Test.Score
Test.GameStamp;72948;Test.Score
Test.GameStamp;72950;Test.Score
Test.GameStamp;72952;Test.Score
Test.GameStamp;72954;Test.Score
Test.GameStamp;72956;Test.Score
Test.GameStamp;72958;Test.Score
Test.GameStamp;72960;Test.Score
Test.GameStamp;72962;Test.Score
Test.GameStamp;72964;Test.Score
Test.GameStamp;72966;Test.Score
Test.GameStamp;72968;Test.Score
Test.GameStamp;72970;Test.Score
Test.GameStamp;72972;Test.Score
Test.GameStamp;72974;Test.Score
Test.GameStamp;72976;Test.Score
Test.GameStamp;72978;Test.Score
Test.GameStamp;72980;Test.Score
Test.GameStamp;72982;Test.Score
Test.GameStamp;72984;Test.Score
Test.GameStamp;72986;Test.Score
Test.GameStamp;72988;Test.Score
Test.GameStamp;72990;Test.Score
Test.GameStamp;72992;Test.Score
Test.GameStamp;72994;Test.Score
Test.GameStamp;72996;Test.Score
Test.GameStamp;72998;Test.Score
Test.GameStamp;73000;Test.Score
Test.GameStamp;73002;Test.Score
Test.GameStamp;73004;Test.Score
Test.GameStamp;73006;Test.Score
Test.GameStamp;73008;Test.Score
Test.GameStamp;73010;Test.Score
Test.GameStamp;73012;Test.Score
Test.GameStamp;73014;Test.Score
Test.GameStamp;73016;Test.Score
Test.GameStamp;73018;Test.Score
Test.GameStamp;73020;Test.Score
Test.GameStamp;73022;Test.Score
Test.GameStamp;73024;Test.Score
Test.GameStamp;73026;Test.Score
Test.GameStamp;73028;Test.Score
Test.GameStamp;73030;Test.Score
Test.GameStamp;73032;Test.Score
Test.GameStamp;73034;Test.Score
Test.GameStamp;73036;Test.Score
Test.GameStamp;73038;Test.Score
Test.GameStamp;73040;Test.Score
Test.GameStamp;73042;Test.Score
Test.GameStamp;73044;Test.Score
Test.GameStamp;73046;Test.Score
Test.GameStamp;73048;Test.Score
Test.GameStamp;73050;Test.Score
Test.GameStamp;73052;Test.Score
Test.GameStamp;73054;Test.Score
Test.GameStamp;73056;Test.Score
Test.GameStamp;73058;Test.Score
Test.GameStamp;73060;Test.Score
Test.GameStamp;73062;Test.Score
Test.GameStamp;73064;Test.Score
Test.GameStamp;73066;Test.Score
Test.GameStamp;73068;Test.Score
Test.GameStamp;73070;Test.Score
Test.GameStamp;73072;Test.Score
Test.GameStamp;73074;Test.Score
Test.GameStamp;73076;Test.Score
Test.GameStamp;73078;Test.Score
Test.GameStamp;73080;Test.Score
Test.GameStamp;73082;Test.Score
Test.GameStamp;73084;Test.Score
Test.GameStamp;73086;Test.Score
Test.GameStamp;73088;Test.Score
Test.GameStamp;73090;Test.Score
Test.GameStamp;73092;Test.Score
Test.GameStamp;73094;Test.Score
Test.GameStamp;73096;Test.Score
Test.GameStamp;73098;Test.Score
Test.GameStamp;73100;Test.Score
Test.GameStamp;73102;Test.Score
Test.GameStamp;73104;Test.Score
Test.GameStamp;73106;Test.Score
Test.GameStamp;73108;Test.Score
Test.GameStamp;73110;Test.Score
Test.GameStamp;73112;Test.Score
Test.GameStamp;73114;Test.Score
Test.GameStamp;73116;Test.Score
Test.GameStamp;73118;Test.Score
Test.GameStamp;73120;Test.Score
Test.GameStamp;73122;Test.Score
Test.GameStamp;73124;Test.Score
Test.GameStamp;73126;Test.Score
Test.GameStamp;73128;Test.Score
Test.GameStamp;73130;Test.Score
Test.GameStamp;73132;Test.Score
Test.GameStamp;73134;Test.Score
Test.GameStamp;73136;Test.Score
Test.GameStamp;73138;Test.Score
Test.GameStamp;73140;Test.Score
Test.GameStamp;73142;Test.Score
Test.GameStamp;73144;Test.Score
Test.GameStamp;73146;Test.Score
Test.GameStamp;73148;Test.Score
Test.GameStamp;73150;Test.Score
Test.GameStamp;73152;Test.Score
Test.GameStamp;73154;Test.Score
Test.GameStamp;73156;Test.Score
Test.GameStamp;73158;Test.Score
Test.GameStamp;73160;Test.Score
Test.GameStamp;73162;Test.Score
Test.GameStamp;73164;Test.Score
Test.GameStamp;73166;Test.Score
Test.GameStamp;73168;Test.Score
Test.GameStamp;73170;Test.Score
Test.GameStamp;73172;Test.Score
Test.GameStamp;73174;Test.Score
Test.GameStamp;73176;Test.Score
Test.GameStamp;73178;Test.Score
Test.GameStamp;73180;Test.Score
Test.GameStamp;73182;Test.Score
Test.GameStamp;73184;Test.Score
Test.GameStamp;73186;Test.Score
Test.GameStamp;73188;Test.Score
Test.GameStamp;73190;Test.Score
Test.GameStamp;73192;Test.Score
Test.GameStamp;73194;Test.Score
Test.GameStamp;73196;Test.Score
Test.GameStamp;73198;Test.Score
Test.GameStamp;73200;Test.Score
Test.GameStamp;73202;Test.Score
Test.GameStamp;73204;Test.Score
Test.GameStamp;73206;Test.Score
Test.GameStamp;73208;Test.Score
Test.GameStamp;73210;Test.Score
Test.GameStamp;73212;Test.Score
Test.GameStamp;73214;Test.Score
Test.GameStamp;73216;Test.Score
Test.GameStamp;73218;Test.Score
Test.GameStamp;73220;Test.Score
Test.GameStamp;73222;Test.Score
Test.GameStamp;73224;Test.Score
Test.GameStamp;73226;Test.Score
Test.GameStamp;73228;Test.Score
Test.GameStamp;73230;Test.Score
Test.GameStamp;73232;Test.Score
Test.GameStamp;73234;Test.Score
Test.GameStamp;73236;Test.Score
Test.GameStamp;73238;Test.Score
Test.GameStamp;73240;Test.Score
Test.GameStamp;73242;Test.Score
Test.GameStamp;73244;Test.Score
Test.GameStamp;73246;Test.Score
Test.GameStamp;73248;Test.Score
Test.GameStamp;73250;Test.Score
Test.GameStamp;73252;Test.Score
Test.GameStamp;73254;Test.Score
Test.GameStamp;73256;Test.Score
Test.GameStamp;73258;Test.Score
Test.GameStamp;73260;Test.Score
Test.GameStamp;73262;Test.Score
Test.GameStamp;73264;Test.Score
Test.GameStamp;73266;Test.Score
Test.GameStamp;73268;Test.Score
Test.GameStamp;73270;Test.Score
Test.GameStamp;73272;Test.Score
Test.GameStamp;73274;Test.Score
Test.GameStamp;73276;Test.Score
Test.GameStamp;73278;Test.Score
Test.GameStamp;73280;Test.Score
Test.GameStamp;73282;Test.Score
Test.GameStamp;73284;Test.Score
Test.GameStamp;73286;Test.Score
Test.GameStamp;73288;Test.Score
Test.GameStamp;73290;Test.Score
Test.GameStamp;73292;Test.Score
Test.GameStamp;73294;Test.Score
Test.GameStamp;73296;Test.Score
Test.GameStamp;73298;Test.Score
Test.GameStamp;73300;Test.Score
Test.GameStamp;73302;Test.Score
Test.GameStamp;73304;Test.Score
Test.GameStamp;73306;Test.Score
Test.GameStamp;73308;Test.Score
Test.GameStamp;73310;Test.Score
Test.GameStamp;73312;Test.Score
Test.GameStamp;73314;Test.Score
Test.GameStamp;73316;Test.Score
Test.GameStamp;73318;Test.Score
Test.GameStamp;73320;Test.Score
Test.GameStamp;73322;Test.Score
Test.GameStamp;73324;Test.Score
Test.GameStamp;73326;Test.Score
Test.GameStamp;73328;Test.Score
Test.GameStamp;73330;Test.Score
Test.GameStamp;73332;Test.Score
Test.GameStamp;73334;Test.Score
Test.GameStamp;73336;Test.Score
Test.GameStamp;73338;Test.Score
Test.GameStamp;73340;Test.Score
Test.GameStamp;73342;Test.Score
Test.GameStamp;73344;Test.Score
Test.GameStamp;73346;Test.Score
Test.GameStamp;73348;Test.Score
Test.GameStamp;73350;Test.Score
Test.GameStamp;73352;Test.Score
Test.GameStamp;73354;Test.Score
Test.GameStamp;73356;Test.Score
Test.GameStamp;73358;Test.Score
Test.GameStamp;73360;Test.Score
Test.GameStamp;73362;Test.Score
Test.GameStamp;73364;Test.Score
Test.GameStamp;73366;Test.Score
Test.GameStamp;73368;Test.Score
Test.GameStamp;73370;Test.Score
Test.GameStamp;73372;Test.Score
Test.GameStamp;73374;Test.Score
Test.GameStamp;73376;Test.Score
Test.GameStamp;73378;Test.Score
Test.GameStamp;73380;Test.Score
Test.GameStamp;73382;Test.Score
Test.GameStamp;73384;Test.Score
Test.GameStamp;73386;Test.Score
Test.GameStamp;73388;Test.Score
Test.GameStamp;73390;Test.Score
Test.GameStamp;73392;Test.Score
Test.GameStamp;73394;Test.Score
Test.GameStamp;73396;Test.Score
Test.GameStamp;73398;Test.Score
Test.GameStamp;73400;Test.Score
Test.GameStamp;73402;Test.Score
Test.GameStamp;73404;Test.Score
Test.GameStamp;73406;Test.Score
Test.GameStamp;73408;Test.Score
Test.GameStamp;73410;Test.Score
Test.GameStamp;73412;Test.Score
Test.GameStamp;73414;Test.Score
Test.GameStamp;73416;Test.Score
Test.GameStamp;73418;Test.Score
Test.GameStamp;73420;Test.Score
Test.GameStamp;73422;Test.Score
Test.GameStamp;73424;Test.Score
Test.GameStamp;73426;Test.Score
Test.GameStamp;73428;Test.Score
Test.GameStamp;73430;Test.Score
Test.GameStamp;73432;Test.Score
Test.GameStamp;73434;Test.Score
Test.GameStamp;73436;Test.Score
Test.GameStamp;73438;Test.Score
Test.GameStamp;73440;Test.Score
Test.GameStamp;73442;Test.Score
Test.GameStamp;73444;Test.Score
Test.GameStamp;73446;Test.Score
Test.GameStamp;73448;Test.Score
Test.GameStamp;73450;Test.Score
Test.GameStamp;73452;Test.Score
Test.GameStamp;73454;Test.Score
Test.GameStamp;73456;Test.Score
Test.GameStamp;73458;Test.Score
Test.GameStamp;73460;Test.Score
Test.GameStamp;73462;Test.Score
Test.GameStamp;73464;Test.Score
Test.GameStamp;73466;Test.Score
Test.GameStamp;73468;Test.Score
Test.GameStamp;73470;Test.Score
Test.GameStamp;73472;Test.Score
Test.GameStamp;73474;Test.Score
Test.GameStamp;73476;Test.Score
Test.GameStamp;73478;Test.Score
Test.GameStamp;73480;Test.Score
Test.GameStamp;73482;Test.Score
Test.GameStamp;73484;Test.Score
Test.GameStamp;73486;Test.Score
Test.GameStamp;73488;Test.Score
Test.GameStamp;73490;Test.Score
Test.GameStamp;73492;Test.Score
Test.GameStamp;73494;Test.Score
Test.GameStamp;73496;Test.Score
Test.GameStamp;73498;Test.Score
Test.GameStamp;73500;Test.Score
Test.GameStamp;73502;Test.Score
Test.GameStamp;73504;Test.Score
Test.GameStamp;73506;Test.Score
Test.GameStamp;73508;Test.Score
Test.GameStamp;73510;Test.Score
Test.GameStamp;73512;Test.Score
Test.GameStamp;73514;Test.Score
Test.GameStamp;73516;Test.Score
Test.GameStamp;73518;Test.Score
Test.GameStamp;73520;Test.Score
Test.GameStamp;73522;Test.Score
Test.GameStamp;73524;Test.Score
Test.GameStamp;73526;Test.Score
Test.GameStamp;73528;Test.Score
Test.GameStamp;73530;Test.Score
Test.GameStamp;73532;Test.Score
Test.GameStamp;73534;Test.Score
Test.GameStamp;73536;Test.Score
Test.GameStamp;73538;Test.Score
Test.GameStamp;73540;Test.Score
Test.GameStamp;73542;Test.Score
Test.GameStamp;73544;Test.Score
Test.GameStamp;73546;Test.Score
Test.GameStamp;73548;Test.Score
Test.GameStamp;73550;Test.Score
Test.GameStamp;73552;Test.Score
Test.GameStamp;73554;Test.Score
Test.GameStamp;73556;Test.Score
Test.GameStamp;73558;Test.Score
Test.GameStamp;73560;Test.Score
Test.GameStamp;73562;Test.Score
Test.GameStamp;73564;Test.Score
Test.GameStamp;73566;Test.Score
Test.GameStamp;73568;Test.Score
Test.GameStamp;73570;Test.Score
Test.GameStamp;73572;Test.Score
Test.GameStamp;73574;Test.Score
Test.GameStamp;73576;Test.Score
Test.GameStamp;73578;Test.Score
Test.GameStamp;73580;Test.Score
Test.GameStamp;73582;Test.Score
Test.GameStamp;73584;Test.Score
Test.GameStamp;73586;Test.Score
Test.GameStamp;73588;Test.Score
Test.GameStamp;73590;Test.Score
Test.GameStamp;73592;Test.Score
Test.GameStamp;73594;Test.Score
Test.GameStamp;73596;Test.Score
Test.GameStamp;73598;Test.Score
Test.GameStamp;73600;Test.Score
Test.GameStamp;73602;Test.Score
Test.GameStamp;73604;Test.Score
Test.GameStamp;73606;Test.Score
Test.GameStamp;73608;Test.Score
Test.GameStamp;73610;Test.Score
Test.GameStamp;73612;Test.Score
Test.GameStamp;73614;Test.Score
Test.GameStamp;73616;Test.Score
Test.GameStamp;73618;Test.Score
Test.GameStamp;73620;Test.Score
Test.GameStamp;73622;Test.Score
Test.GameStamp;73624;Test.Score
Test.GameStamp;73626;Test.Score
Test.GameStamp;73628;Test.Score
Test.GameStamp;73630;Test.Score
Test.GameStamp;73632;Test.Score
Test.GameStamp;73634;Test.Score
Test.GameStamp;73636;Test.Score
Test.GameStamp;73638;Test.Score
Test.GameStamp;73640;Test.Score
Test.GameStamp;73642;Test.Score
Test.GameStamp;73644;Test.Score
Test.GameStamp;73646;Test.Score
Test.GameStamp;73648;Test.Score
Test.GameStamp;73650;Test.Score
Test.GameStamp;73652;Test.Score
Test.GameStamp;73654;Test.Score
Test.GameStamp;73656;Test.Score
Test.GameStamp;73658;Test.Score
Test.GameStamp;73660;Test.Score
Test.GameStamp;73662;Test.Score
Test.GameStamp;73664;Test.Score
Test.GameStamp;73666;Test.Score
Test.GameStamp;73668;Test.Score
Test.GameStamp;73670;Test.Score
Test.GameStamp;73672;Test.Score
Test.GameStamp;73674;Test.Score
Test.GameStamp;73676;Test.Score
Test.GameStamp;73678;Test.Score
Test.GameStamp;73680;Test.Score
Test.GameStamp;73682;Test.Score
Test.GameStamp;73684;Test.Score
Test.GameStamp;73686;Test.Score
Test.GameStamp;73688;Test.Score
Test.GameStamp;73690;Test.Score
Test.GameStamp;73692;Test.Score
Test.GameStamp;73694;Test.Score
Test.GameStamp;73696;Test.Score
Test.GameStamp;73698;Test.Score
Test.GameStamp;73700;Test.Score
Test.GameStamp;73702;Test.Score
Test.GameStamp;73704;Test.Score
Test.GameStamp;73706;Test.Score
Test.GameStamp;73708;Test.Score
Test.GameStamp;73710;Test.Score
Test.GameStamp;73712;Test.Score
Test.GameStamp;73714;Test.Score
Test.GameStamp;73716;Test.Score
Test.GameStamp;73718;Test.Score
Test.GameStamp;73720;Test.Score
Test.GameStamp;73722;Test.Score
Test.GameStamp;73724;Test.Score
Test.GameStamp;73726;Test.Score
Test.GameStamp;73728;Test.Score
Test.GameStamp;73730;Test.Score
Test.GameStamp;73732;Test.Score
Test.GameStamp;73734;Test.Score
Test.GameStamp;73736;Test.Score
Test.GameStamp;73738;Test.Score
Test.GameStamp;73740;Test.Score
Test.GameStamp;73742;Test.Score
Test.GameStamp;73744;Test.Score
Test.GameStamp;73746;Test.Score
Test.GameStamp;73748;Test.Score
Test.GameStamp;73750;Test.Score
Test.GameStamp;73752;Test.Score
Test.GameStamp;73754;Test.Score
Test.GameStamp;73756;Test.Score
Test.GameStamp;73758;Test.Score
Test.GameStamp;73760;Test.Score
Test.GameStamp;73762;Test.Score
Test.GameStamp;73764;Test.Score
Test.GameStamp;73766;Test.Score
Test.GameStamp;73768;Test.Score
Test.GameStamp;73770;Test.Score
Test.GameStamp;73772;Test.Score
Test.GameStamp;73774;Test.Score
Test.GameStamp;73776;Test.Score
Test.GameStamp;73778;Test.Score
Test.GameStamp;73780;Test.Score
Test.GameStamp;73782;Test.Score
Test.GameStamp;73784;Test.Score
Test.GameStamp;73786;Test.Score
Test.GameStamp;73788;Test.Score
Test.GameStamp;73790;Test.Score
Test.GameStamp;73792;Test.Score
Test.GameStamp;73794;Test.Score
Test.GameStamp;73796;Test.Score
Test.GameStamp;73798;Test.Score
Test.GameStamp;73800;Test.Score
Test.GameStamp;73802;Test.Score
Test.GameStamp;73804;Test.Score
Test.GameStamp;73806;Test.Score
Test.GameStamp;73808;Test.Score
Test.GameStamp;73810;Test.Score
Test.GameStamp;73812;Test.Score
Test.GameStamp;73814;Test.Score
Test.GameStamp;73816;Test.Score
Test.GameStamp;73818;Test.Score
Test.GameStamp;73820;Test.Score
Test.GameStamp;73822;Test.Score
Test.GameStamp;73824;Test.Score
Test.GameStamp;73826;Test.Score
Test.GameStamp;73828;Test.Score
Test.GameStamp;73830;Test.Score
Test.GameStamp;73832;Test.Score
Test.GameStamp;73834;Test.Score
Test.GameStamp;73836;Test.Score
Test.GameStamp;73838;Test.Score
Test.GameStamp;73840;Test.Score
Test.GameStamp;73842;Test.Score
Test.GameStamp;73844;Test.Score
Test.GameStamp;73846;Test.Score
Test.GameStamp;73848;Test.Score
Test.GameStamp;73850;Test.Score
Test.GameStamp;73852;Test.Score
Test.GameStamp;73854;Test.Score
Test.GameStamp;73856;Test.Score
Test.GameStamp;73858;Test.Score
Test.GameStamp;73860;Test.Score
Test.GameStamp;73862;Test.Score
Test.GameStamp;73864;Test.Score
Test.GameStamp;73866;Test.Score
Test.GameStamp;73868;Test.Score
Test.GameStamp;73870;Test.Score
Test.GameStamp;73872;Test.Score
Test.GameStamp;73874;Test.Score
Test.GameStamp;73876;Test.Score
Test.GameStamp;73878;Test.Score
Test.GameStamp;73880;Test.Score
Test.GameStamp;73882;Test.Score
Test.GameStamp;73884;Test.Score
Test.GameStamp;73886;Test.Score
Test.GameStamp;73888;Test.Score
Test.GameStamp;73890;Test.Score
Test.GameStamp;73892;Test.Score
Test.GameStamp;73894;Test.Score
Test.GameStamp;73896;Test.Score
Test.GameStamp;73898;Test.Score
Test.GameStamp;73900;Test.Score
Test.GameStamp;73902;Test.Score
Test.GameStamp;73904;Test.Score
Test.GameStamp;73906;Test.Score
Test.GameStamp;73908;Test.Score
Test.GameStamp;73910;Test.Score
Test.GameStamp;73912;Test.Score
Test.GameStamp;73914;Test.Score
Test.GameStamp;73916;Test.Score
Test.GameStamp;73918;Test.Score
Test.GameStamp;73920;Test.Score
Test.GameStamp;73922;Test.Score
Test.GameStamp;73924;Test.Score
Test.GameStamp;73926;Test.Score
Test.GameStamp;73928;Test.Score
Test.GameStamp;73930;Test.Score
Test.GameStamp;73932;Test.Score
Test.GameStamp;73934;Test.Score
Test.GameStamp;73936;Test.Score
Test.GameStamp;73938;Test.Score
Test.GameStamp;73940;Test.Score
Test.GameStamp;73942;Test.Score
